epoch,acc,loss,val_acc,val_loss
37,0.5139503291692226,1.2655451177550008,0.5799665771846187,1.1027590693928266
38,0.5200459786134976,1.2671317265879054,0.5834494417496431,1.1015043478904412
39,0.5157964401448748,1.264980328199719,0.5838673853482267,1.1063220486248326
40,0.5173638928600511,1.265005218139358,0.5851212164968892,1.0975693757164424
41,0.5192100038357034,1.256999278559348,0.5873502496890485,1.1002605404807568
42,0.5169459054651852,1.2631104602315109,0.5869323063831736,1.0940072452880423
43,0.5256539761071304,1.254328098656379,0.57369742147037,1.120775858672607
44,0.5237033682827615,1.248418274213621,0.5788520609341846,1.1095048785064339
45,0.5232157163300432,1.2549982803394155,0.5777375440235987,1.1067351363298288
46,0.5237033682822425,1.2488512675703796,0.580802464713938,1.0993926098539608
47,0.52701243512695,1.2474176667111891,0.5791306899127172,1.1077995170234771
48,0.5212302762241531,1.2520267333832897,0.5858177892463092,1.092642498102717
49,0.5240516911083564,1.2494478353267637,0.5865143625022609,1.0970672584486791
50,0.5220314187199068,1.2472514758775581,0.5851212163723323,1.1039337870870154
51,0.5251663241533738,1.247275131848037,0.5932014618005617,1.0791488080785014
52,0.527465254799185,1.2356277597690062,0.5898579122479429,1.0861157695997654
53,0.528196732732415,1.240475379941921,0.583728070713644,1.1213192601399389
54,0.5271169319767045,1.2395738507185807,0.5869323062357812,1.1023693279025615
55,0.5291372043615208,1.2389939362329518,0.5913903722298215,1.0716629499877295
56,0.532446271204671,1.2373961594383056,0.5888827099241929,1.088486639062951
57,0.5303563342547357,1.2368004965663408,0.5801058916635053,1.1228507990212153
58,0.5258978020850467,1.238342127118507,0.5945946073886677,1.068139284156838
59,0.5314709672935247,1.2336116683134744,0.5908331138285032,1.0789092010580985
60,0.5313316381643249,1.2291030678705401,0.5972415844077651,1.0626185937136137
61,0.535128356965384,1.2293085603281482,0.5853998455854471,1.0923349307702093
62,0.5324114389257448,1.2324499082899985,0.5911117431225801,1.0897246226004054
63,0.5301125082731861,1.2325779620106847,0.5819169815269544,1.0948793636237921
64,0.5316451287094364,1.2313118476164104,0.5912510577280995,1.0758095395310936
65,0.5365216482646488,1.2218915865029232,0.5941766637797042,1.0736531810458738
66,0.5323766066431854,1.223899948168849,0.5881861369381146,1.0880937410134996
67,0.5318192901191195,1.224943851684676,0.5904151701385778,1.0988191906336822
68,0.529590024034275,1.2303430216950788,0.5955698092141899,1.0734720628331815
69,0.5345362081597967,1.2237130194324208,0.5957091237076082,1.0742295182489874
70,0.5354070152237836,1.2221670810157483,0.6022569090646932,1.0641987699466218
71,0.5327945940307849,1.2257060968721003,0.595012551124264,1.0584140032193528
72,0.5372879584804382,1.2157998503950713,0.5971022696569293,1.0603136622800273
73,0.5376711135901496,1.2242535434404034,0.6044859424104728,1.059284148630358
74,0.5355811766355429,1.2183251118783713,0.5926442033473447,1.0758455823842248
75,0.5373576230471143,1.216279183021554,0.6019782795713253,1.0538697260589978
76,0.5348845309874677,1.2169509451193905,0.60072444853684,1.056911605134436
77,0.5397262182601206,1.2090668127103188,0.5965450113054337,1.0532151746702962
78,0.5410498449973807,1.2097718421848735,0.5997492466095963,1.0483801685809242
79,0.538785746634129,1.2151025180416533,0.6028141671442394,1.0446557780059809
80,0.5366958096805604,1.217081957245584,0.5986347299647318,1.0621973573424568
81,0.5424779685854335,1.2102326544861945,0.6000278756753187,1.0509818713270247
82,0.539970044238037,1.2092705379604873,0.6076901772454709,1.0493839357933665
83,0.5373924553296738,1.2166731789832188,0.5987740446823525,1.0581170138491665
84,0.5408408513030619,1.2078768192772964,0.6037893691960401,1.0481995961590709
85,0.5387160820653768,1.2099149595080443,0.6021175940730473,1.0537674170621643
86,0.5414678323875753,1.204447939314602,0.5976595279523741,1.0542087268824363
87,0.5443589118436452,1.2034402403605098,0.6049038860505754,1.0506393547222022
88,0.5404228639113101,1.2115717695201924,0.5971022699247266,1.0777685748634813
89,0.5395172245637256,1.206969825649856,0.6088046937989936,1.0400368353452114
90,0.5400397088031559,1.2100511953048336,0.602814167162923,1.0605705401012413
91,0.5395868891293637,1.209810729738338,0.6054611439827293,1.052983449907456
92,0.5418858197819224,1.200970936371302,0.6120089287813841,1.036339145961305
93,0.540109373369313,1.2067574742960745,0.5951518658418846,1.0595458326884617
94,0.5411195095656139,1.2015985726620895,0.6058790877473889,1.062617528053272
95,0.5438015953226936,1.202267117824021,0.6093619518806158,1.0389662355674478
96,0.5408408513015048,1.2009492905321213,0.6054611442027799,1.0429178524412595
97,0.5391689017422833,1.2019557631033633,0.6064363459847072,1.035041476382157
98,0.5420948134731269,1.202763167374427,0.6069936043320509,1.0380124469373586
99,0.5426172977125571,1.2000371205935039,0.5929228323819279,1.062436674015457
100,0.5451600543404369,1.197342843574069,0.6046252563911316,1.0495003764656434
101,0.5429307882587067,1.2021726077824302,0.6004458196392695,1.0618496255263556
102,0.5442892472785262,1.2020886669737272,0.6090833231678047,1.0416576986663784
103,0.5467971716191752,1.1941174750600623,0.6004458193673201,1.0477189004258272
104,0.5454387125988366,1.1936440091384084,0.597102269459714,1.0575566923115522
105,0.5459263645551883,1.1924984815198845,0.6100585251158079,1.0395722509231797
106,0.5436274339098962,1.1941656432948544,0.6090833225761592,1.033565012195767
107,0.5452645511881153,1.1924819749302449,0.6100585247421371,1.023092592492654
108,0.5440802535800551,1.1984324685445735,0.6016996507464129,1.0431760055801602
109,0.5448117315169184,1.196437977939785,0.6003065048988133,1.0573369049409798
110,0.5473893204242434,1.1955239059426053,0.6067149752995435,1.0445856721529425
111,0.5465881779274516,1.194371030968373,0.6074115482005079,1.0269722475528336
112,0.5452645511901916,1.1962009358420185,0.6099192103462885,1.0320351161955374
113,0.5473196558612007,1.1941943075586385,0.6050432003550823,1.0465662758408167
114,0.5506983872694698,1.1879259499724895,0.6128448164580957,1.029727572510857
115,0.5457870354265075,1.1941051767132258,0.611033726949634,1.0306058390593837
116,0.5488871085743009,1.1909934958468544,0.6093619520985905,1.037343792654688
117,0.5461701905346618,1.1925420782575953,0.6104764685275562,1.0313686518609424
118,0.5459960291208263,1.1899616455947921,0.6082474357111436,1.0388460872379826
119,0.5474938172708838,1.191442835131236,0.5975202136395634,1.0850327192043057
120,0.5522658399846463,1.1797628584457518,0.61479522044752,1.0171759315540894
121,0.5540074541095058,1.1773758549073874,0.6166063098106652,1.0149822231619827
122,0.5583266571499951,1.1693028069334745,0.6175815116860103,1.014639239514329
123,0.5571771918255324,1.1674187014234896,0.6207857469590337,1.01108294022398
124,0.5571771918234563,1.1632102782576224,0.6177208263745677,1.0132574277872095
125,0.5546692674781358,1.169000252797406,0.6186960283537102,1.0137207105446489
126,0.5559580619359508,1.1628727846382478,0.6199498595957903,1.0116484628553823
127,0.5588839736709467,1.16779253533394,0.6199498596165498,1.0109546610970839
128,0.559859277582612,1.1606277054913876,0.6170242536376034,1.0125205890195355
129,0.5577345083433698,1.1613765484262997,0.6177208264368462,1.0118892949389013
130,0.5609390783388416,1.1566570020111473,0.6200891739833352,1.0103391132289719
131,0.5560625587805149,1.1670698634575534,0.6199498595438916,1.0091917567966078
132,0.5614963948629075,1.1579035754537477,0.6206464324157926,1.0083805836236852
133,0.5571423595398587,1.1616255838696854,0.620367803277412,1.0081268730164654
134,0.5584311539976735,1.1599638550345222,0.6196712304470299,1.0114801904546264
135,0.5582221603002405,1.1602509165720372,0.61925328669275,1.0063460502045902
136,0.5627851893155319,1.1559572817576775,0.6212036906510351,1.0056340889244915
137,0.5567940367173781,1.1618150160572505,0.6216216345506314,1.007476622409502
138,0.558396321715114,1.158095637543406,0.6195319159245485,1.0085678375275495
139,0.5594761224744578,1.1595369202742951,0.6178601410008466,1.0095290932477383
140,0.5569333658476161,1.1552726777935522,0.6213430052046558,1.0056692543539472
141,0.5603817618173709,1.1575224471734176,0.6220395781699746,1.0074040988710855
142,0.5571771918255324,1.1578806168050857,0.6237113528134233,1.003157526457059
143,0.5610087429070748,1.1588500442871617,0.6237113529172207,1.0025180599541428
144,0.5612177366024316,1.1562845131883286,0.6203678032670322,1.0022001775657858
145,0.56132223345011,1.1552515319573884,0.6221788927651143,1.0052900967912426
146,0.5608345814911632,1.153018863457174,0.6205071178310327,1.00525200548308
147,0.5589884705155109,1.1598217723187643,0.6239899821178798,1.002905805545137
148,0.5603469295342924,1.1534467937098496,0.6230147801387373,1.0051850101021247
149,0.5634121704000453,1.155170408522324,0.6200891740663731,1.0091070938262727
150,0.5593019610616604,1.159498929551803,0.6238506676369173,1.0049887037501009
151,0.5625413633396917,1.1545651702157689,0.6220395781492151,1.0041992233359787
152,0.559580619319022,1.1564949007425285,0.6220395780038986,0.9994775847993494
153,0.5611480720373127,1.153348638435953,0.6220395779935189,1.0043849220593333
154,0.5614267302977884,1.1513160290216975,0.6220395780869366,1.0047979611383404
155,0.5618447176853879,1.1553589859669509,0.6237113529691194,1.004072692002359
156,0.5619492145341044,1.1556718959891064,0.6235720383117013,1.0048709249055943
157,0.5613570657295552,1.1559415192866327,0.6244079257683622,1.0046152712870156
158,0.5610784074690794,1.1578564255990562,0.6228754654813191,1.001969518478857
159,0.563899822356397,1.152908401398903,0.6237113529794991,1.0048488921094785
160,0.5606255877947682,1.154823612749915,0.6244079258514001,1.0048868683768568
161,0.5621233759448256,1.1538162509402394,0.6252438133288207,1.0026342435274143
162,0.5606604200783657,1.1577651183878999,0.6231540947234973,0.9999075713989113
163,0.5589536382329514,1.159287424690277,0.6213430053603519,1.005976753510217
164,0.5609390783383226,1.153821623633866,0.6213430053914912,1.005299463226673
165,0.5638998223574351,1.149019058881631,0.6225968364778751,1.004077452041082
166,0.5621233759458637,1.1571549003560813,0.6225968364778751,1.0038275085067843
167,0.5643526420327845,1.1502661796617526,0.6228754656162558,1.0036323536244498
168,0.5608345814911632,1.1580825581014615,0.622178892733975,1.0036609025106902
169,0.5650492876808597,1.1483042108015629,0.6238506675953983,1.003581453883887
170,0.5623672019232611,1.148012231607838,0.6224575218515962,1.004095251524837
171,0.5647357971378244,1.1545348391188586,0.6238506675434996,1.0020185343425032
172,0.5631683444236861,1.150983694757454,0.6241292967752979,1.0028895812384695
173,0.5613222334469958,1.1525788335176657,0.6242686112666402,1.0026792641973041
174,0.5621582082279042,1.1556287615512406,0.6237113530002586,1.0021950512788163
175,0.5640043192051135,1.1519470200601252,0.6235720384466379,1.0028985594008735
176,0.5641436483343134,1.1523025293012055,0.6232934093082573,1.0037344964509158
177,0.563307673553924,1.1471350566193728,0.6242686113496781,1.003523028538972
178,0.5632031767052075,1.1501122466025255,0.6224575219346342,1.004010736504266
179,0.5621930405140969,1.1523549364230081,0.6235720383947392,1.0038772793577537
180,0.5627155247493748,1.1474163442940426,0.6238506675434996,1.0027284247431707
181,0.5645964680086246,1.1513479116248746,0.6242686113289188,1.003188429143426
182,0.5641436483332752,1.1530728572637976,0.624129296733779,1.0033190152277003
183,0.5619492145330663,1.1479232663989354,0.6239899822216772,1.0038579355621196
184,0.5644919711630224,1.1512398714472614,0.6248258695537814,1.0019033448809567
185,0.560973910621401,1.1543191555521406,0.6237113530002586,1.0031814334997646
186,0.5649099585506219,1.1472777222768196,0.6245472404880589,1.0033841371716863
187,0.5639694869225541,1.1505751168990717,0.6235720385192961,1.0026287582870828
188,0.5631335121395695,1.1514655501994724,0.6237113529898789,1.0028851963185224
189,0.5618098854059427,1.1457062554154311,0.623293409360156,1.004350686452579
190,0.5633773381169668,1.1509087091869328,0.62440792586178,1.002934691698339
191,0.5650492876808597,1.14489100277455,0.6237113530313979,1.0031612920581332
192,0.5649796231167789,1.1506378924594602,0.6235720384362582,1.003210273002243
193,0.5666167403960362,1.1466189044500752,0.6241292967545385,1.0021135964705672
194,0.5622278727966564,1.1528952114218898,0.62440792586178,1.0029149961954424
195,0.5673482183297852,1.1497942911984385,0.6241292967026397,1.0029079560289047
196,0.561461562580348,1.1493733159435005,0.6238506676369173,1.0033221211441132
197,0.5612874011633983,1.1504569530192246,0.6239899820971203,1.002522372795068
198,0.5621930405109827,1.1543725720642461,0.6245472404880589,1.0029927845198352
199,0.5661290884402035,1.1502980543713472,0.6242686112873997,1.0022854842422035
200,0.562576195620175,1.1559636494101782,0.623989982190538,1.0025862963072485
201,0.5649447908326622,1.149995749524662,0.6234327239033969,1.0031147751906317
202,0.5634121704036786,1.148412544706813,0.6239899821282595,1.0022789227188995
